ID,Site,Date,Crew,Crew Count,EventType,Method,Equipment,StartTime,EndTime,TotalEffort,TransectBottomLat,TransectBottomLong,TransectTopLat,TransectTopLong,ObsID,Species,Count,Length,FishStatus,CaptureType,ClipType,LavageID,StomachContents,StomachContentsWeight,FishContentWeight,Water_Temperature,TagNumber,Comments
506,Deadwater Slough,10/23/2020,Mike Hall; Kate Hall,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:00,13:10,140,45.382689,-114.066274,45.38974,-114.046771,17,Northern Pikeminnow,1,364,Live,Mark,Lower Caudal Hole Punch,Empty,,,,6,,
507,Deadwater Slough,10/23/2020,Mike Hall; Kate Hall,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:00,13:10,140,45.382689,-114.066274,45.38974,-114.046771,18,Northern Pikeminnow,1,342,Live,Mark,Lower Caudal Hole Punch,Empty,,,,6,,
508,Deadwater Slough,10/23/2020,Mike Hall; Kate Hall,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:00,13:10,140,45.382689,-114.066274,45.38974,-114.046771,19,Northern Pikeminnow,1,342,Live,Mark,Lower Caudal Hole Punch,Empty,,,,6,,
510,Deadwater Slough,10/23/2020,Tulley Mackey,1,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,10:30,13:32,182,45.382689,-114.066274,45.38974,-114.046771,2,Northern Pikeminnow,1,368,Live,Mark,Lower Caudal Hole Punch,TM23-001,,,,6,,
511,Deadwater Slough,10/23/2020,Richie Carmichael; Lauren Andrews,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:30,10:30,240,45.382689,-114.066274,45.38974,-114.046771,1,Northern Pikeminnow,1,381,Live,Mark,Lower Caudal Hole Punch,Empty,,,,6,,
512,Deadwater Slough,10/23/2020,Richie Carmichael; Lauren Andrews,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:30,10:30,240,45.382689,-114.066274,45.38974,-114.046771,2,Northern Pikeminnow,1,371,Live,Mark,Lower Caudal Hole Punch,DNL,,,,6,,2019 LCC
513,Deadwater Slough,10/23/2020,Richie Carmichael; Lauren Andrews,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:30,10:30,240,45.382689,-114.066274,45.38974,-114.046771,3,Northern Pikeminnow,1,386,Live,Mark,Lower Caudal Hole Punch,Empty,,,,6,,
514,Deadwater Slough,10/23/2020,Richie Carmichael; Lauren Andrews,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:30,10:30,240,45.382689,-114.066274,45.38974,-114.046771,4,Northern Pikeminnow,1,431,Live,Mark,Lower Caudal Hole Punch,RC23-001,,,,6,,
515,Deadwater Slough,10/23/2020,Richie Carmichael; Lauren Andrews,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:30,10:30,240,45.382689,-114.066274,45.38974,-114.046771,5,Northern Pikeminnow,1,384,Live,Mark,Lower Caudal Hole Punch,Empty,,,,6,,
516,Deadwater Slough,10/27/2020,Mike Hall; Kate Hall,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,13:00,15:40,320,45.382689,-114.066274,45.38974,-114.046771,1,Northern Pikeminnow,1,404,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
517,Deadwater Slough,10/27/2020,Mike Hall; Kate Hall,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,13:00,15:40,320,45.382689,-114.066274,45.38974,-114.046771,2,Largescale Sucker,1,469,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
518,Deadwater Slough,10/27/2020,Mike Hall; Kate Hall,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,17:00,17:30,60,45.382689,-114.066274,45.38974,-114.046771,3,Northern Pikeminnow,1,314,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
519,Deadwater Slough,10/27/2020,Chelsea Welke,1,Mark,Angling,Spinning Rods; Jig Shrimp,9:15,12:00,165,45.382689,-114.066274,45.38974,-114.046771,1,Northern Pikeminnow,1,485,Live,Mark,Left Pelvic Clip,CW27-001,,,,1.4,,
520,Deadwater Slough,10/27/2020,Chelsea Welke,1,Mark,Angling,Spinning Rods; Jig Shrimp,9:15,12:00,165,45.382689,-114.066274,45.38974,-114.046771,2,Northern Pikeminnow,1,425,Live,Mark,Left Pelvic Clip,CW27-002,,,,1.4,,
521,Deadwater Slough,10/27/2020,Chelsea Welke,1,Mark,Angling,Spinning Rods; Jig Shrimp,12:30,17:40,310,45.382689,-114.066274,45.38974,-114.046771,3,Northern Pikeminnow,1,502,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
522,Deadwater Slough,10/27/2020,Chelsea Welke,1,Mark,Angling,Spinning Rods; Jig Shrimp,12:30,17:40,310,45.382689,-114.066274,45.38974,-114.046771,4,Northern Pikeminnow,1,406,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
523,Deadwater Slough,10/27/2020,Chelsea Welke,1,Mark,Angling,Spinning Rods; Jig Shrimp,12:30,17:40,310,45.382689,-114.066274,45.38974,-114.046771,5,Northern Pikeminnow,1,390,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
524,Deadwater Slough,10/27/2020,Chelsea Welke,1,Mark,Angling,Spinning Rods; Jig Shrimp,12:30,17:40,310,45.382689,-114.066274,45.38974,-114.046771,6,Northern Pikeminnow,1,544,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
525,Deadwater Slough,10/27/2020,Chelsea Welke,1,Mark,Angling,Spinning Rods; Jig Shrimp,12:30,17:40,310,45.382689,-114.066274,45.38974,-114.046771,7,Northern Pikeminnow,1,498,Live,Mark,Left Pelvic Clip,CW27-003,,,,1.4,,
526,Deadwater Slough,10/27/2020,Chelsea Welke,1,Mark,Angling,Spinning Rods; Jig Shrimp,12:30,17:40,310,45.382689,-114.066274,45.38974,-114.046771,8,Northern Pikeminnow,1,504,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
527,Deadwater Slough,10/27/2020,Jake Cryer,1,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,8:40,10:30,130,45.382689,-114.066274,45.38974,-114.046771,1,Northern Pikeminnow,1,461,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
528,Deadwater Slough,10/27/2020,Jake Cryer; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,10:30,12:00,180,45.382689,-114.066274,45.38974,-114.046771,2,Northern Pikeminnow,1,339,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
529,Deadwater Slough,10/27/2020,Jake Cryer; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,10:30,12:00,180,45.382689,-114.066274,45.38974,-114.046771,3,Northern Pikeminnow,1,504,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
530,Deadwater Slough,10/27/2020,Jake Cryer; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,10:30,12:00,180,45.382689,-114.066274,45.38974,-114.046771,4,Northern Pikeminnow,1,319,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
531,Deadwater Slough,10/27/2020,Jake Cryer; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,10:30,12:00,180,45.382689,-114.066274,45.38974,-114.046771,5,Northern Pikeminnow,1,403,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
532,Deadwater Slough,10/27/2020,Jake Cryer; Nick Porter,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,10:30,12:00,180,45.382689,-114.066274,45.38974,-114.046771,6,Northern Pikeminnow,1,438,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
533,Deadwater Slough,10/27/2020,Nick Porter,1,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,14:00,17:30,210,45.382689,-114.066274,45.38974,-114.046771,7,Northern Pikeminnow,1,321,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
534,Deadwater Slough,10/27/2020,Nick Porter,1,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,14:00,17:30,210,45.382689,-114.066274,45.38974,-114.046771,8,Northern Pikeminnow,1,310,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
535,Deadwater Slough,10/27/2020,Nick Porter,1,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,14:00,17:30,210,45.382689,-114.066274,45.38974,-114.046771,9,Northern Pikeminnow,1,289,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
536,Deadwater Slough,10/27/2020,Nick Porter,1,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,14:00,17:30,210,45.382689,-114.066274,45.38974,-114.046771,10,Northern Pikeminnow,1,308,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
537,Deadwater Slough,10/27/2020,Nick Porter,1,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,14:00,17:30,210,45.382689,-114.066274,45.38974,-114.046771,11,Northern Pikeminnow,1,271,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
538,Deadwater Slough,10/27/2020,Nick Porter,1,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,14:00,17:30,210,45.382689,-114.066274,45.38974,-114.046771,12,Northern Pikeminnow,1,352,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
539,Deadwater Slough,10/27/2020,Nick Porter,1,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,14:00,17:30,210,45.382689,-114.066274,45.38974,-114.046771,13,Northern Pikeminnow,1,349,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
540,Deadwater Slough,10/27/2020,Brian Hamilton; Chris Gaughan,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:12,12:00,336,45.382689,-114.066274,45.38974,-114.046771,1,Northern Pikeminnow,1,395,Dead,,,BH27-001,,,,1.4,,Mort
541,Deadwater Slough,10/27/2020,Brian Hamilton; Chris Gaughan,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:12,12:00,336,45.382689,-114.066274,45.38974,-114.046771,2,Northern Pikeminnow,1,388,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
542,Deadwater Slough,10/27/2020,Brian Hamilton; Chris Gaughan,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:12,12:00,336,45.382689,-114.066274,45.38974,-114.046771,3,Northern Pikeminnow,1,410,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,2019 LCC
543,Deadwater Slough,10/27/2020,Brian Hamilton; Chris Gaughan,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:12,12:00,336,45.382689,-114.066274,45.38974,-114.046771,4,Northern Pikeminnow,1,419,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
544,Deadwater Slough,10/27/2020,Brian Hamilton; Chris Gaughan,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:12,12:00,336,45.382689,-114.066274,45.38974,-114.046771,5,Northern Pikeminnow,1,347,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
545,Deadwater Slough,10/27/2020,Brian Hamilton; Chris Gaughan,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:12,12:00,336,45.382689,-114.066274,45.38974,-114.046771,6,Northern Pikeminnow,1,310,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
546,Deadwater Slough,10/27/2020,Brian Hamilton; Chris Gaughan,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:12,12:00,336,45.382689,-114.066274,45.38974,-114.046771,7,Northern Pikeminnow,1,332,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
547,Deadwater Slough,10/27/2020,Brian Hamilton; Chris Gaughan,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:12,12:00,336,45.382689,-114.066274,45.38974,-114.046771,8,Northern Pikeminnow,1,409,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
548,Deadwater Slough,10/27/2020,Brian Hamilton; Chris Gaughan,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:12,12:00,336,45.382689,-114.066274,45.38974,-114.046771,9,Northern Pikeminnow,1,320,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
549,Deadwater Slough,10/27/2020,Brian Hamilton; Chris Gaughan,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:12,12:00,336,45.382689,-114.066274,45.38974,-114.046771,10,Northern Pikeminnow,1,350,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
550,Deadwater Slough,10/27/2020,Brian Hamilton; Chris Gaughan,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:12,12:00,336,45.382689,-114.066274,45.38974,-114.046771,11,Northern Pikeminnow,1,315,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
551,Deadwater Slough,10/27/2020,Brian Hamilton; Chris Gaughan,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:12,12:00,336,45.382689,-114.066274,45.38974,-114.046771,12,Northern Pikeminnow,1,304,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
552,Deadwater Slough,10/27/2020,Brian Hamilton; Chris Gaughan,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:45,510,45.382689,-114.066274,45.38974,-114.046771,13,Northern Pikeminnow,1,304,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
553,Deadwater Slough,10/27/2020,Brian Hamilton; Chris Gaughan,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:45,510,45.382689,-114.066274,45.38974,-114.046771,14,Northern Pikeminnow,1,365,Live,Mark,Left Pelvic Clip,CG27-001,,,,1.4,,
554,Deadwater Slough,10/27/2020,Brian Hamilton; Chris Gaughan,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:45,510,45.382689,-114.066274,45.38974,-114.046771,15,Northern Pikeminnow,1,525,Live,Mark,Left Pelvic Clip,BH27-002,,,,1.4,,intestinal worms
555,Deadwater Slough,10/27/2020,Brian Hamilton; Chris Gaughan,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:45,510,45.382689,-114.066274,45.38974,-114.046771,16,Northern Pikeminnow,1,512,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
556,Deadwater Slough,10/27/2020,Brian Hamilton; Chris Gaughan,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:45,510,45.382689,-114.066274,45.38974,-114.046771,17,Northern Pikeminnow,1,467,Live,Mark,Left Pelvic Clip,BH27-003,,,,1.4,,
557,Deadwater Slough,10/27/2020,Brian Hamilton; Chris Gaughan,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:45,510,45.382689,-114.066274,45.38974,-114.046771,18,Northern Pikeminnow,1,466,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
558,Deadwater Slough,10/27/2020,Brian Hamilton; Chris Gaughan,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,12:30,16:45,510,45.382689,-114.066274,45.38974,-114.046771,19,Northern Pikeminnow,1,297,Live,Mark,Left Pelvic Clip,Empty,,,,1.4,,
559,Deadwater Slough,10/28/2020,Nick Porter; Chelsea Welke; Brian D,3,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,11:00,315,45.382689,-114.066274,45.38974,-114.046771,1,Northern Pikeminnow,1,432,Live,Mark,Left Pelvic Punch,Empty,,,,2.9,,
560,Deadwater Slough,10/28/2020,Nick Porter; Chelsea Welke; Brian D,3,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,11:00,315,45.382689,-114.066274,45.38974,-114.046771,2,Northern Pikeminnow,1,371,Live,Mark,Left Pelvic Punch,Empty,,,,2.9,,
561,Deadwater Slough,10/28/2020,Nick Porter; Chelsea Welke; Brian D,3,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,11:00,315,45.382689,-114.066274,45.38974,-114.046771,3,Northern Pikeminnow,1,414,Live,Recapture,Lower Caudal Clip,Empty,,,,2.9,,Also given new LPP
562,Deadwater Slough,10/28/2020,Nick Porter; Chelsea Welke; Brian D,3,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,11:00,315,45.382689,-114.066274,45.38974,-114.046771,4,Northern Pikeminnow,1,366,Live,Mark,Left Pelvic Punch,Empty,,,,2.9,,
563,Deadwater Slough,10/28/2020,Nick Porter; Chelsea Welke; Brian D,3,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,11:00,315,45.382689,-114.066274,45.38974,-114.046771,5,Chiselmouth,1,322,Live,Mark,Left Pelvic Punch,BD28-001,,,,2.9,,
564,Deadwater Slough,10/28/2020,Nick Porter; Chelsea Welke; Brian D,3,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,11:00,315,45.382689,-114.066274,45.38974,-114.046771,6,Northern Pikeminnow,1,468,Live,Mark,Left Pelvic Punch,Empty,,,,2.9,,
565,Deadwater Slough,10/28/2020,Nick Porter; Chelsea Welke; Brian D,3,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,11:00,315,45.382689,-114.066274,45.38974,-114.046771,7,Northern Pikeminnow,1,516,Live,Mark,Left Pelvic Punch,Empty,,,,2.9,,
566,Deadwater Slough,10/28/2020,Nick Porter; Chelsea Welke; Brian D,3,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,11:00,315,45.382689,-114.066274,45.38974,-114.046771,8,Northern Pikeminnow,1,519,Live,Mark,Left Pelvic Punch,Empty,,,,2.9,,
567,Deadwater Slough,10/28/2020,Nick Porter; Chelsea Welke; Brian D,3,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,11:00,315,45.382689,-114.066274,45.38974,-114.046771,9,Northern Pikeminnow,1,488,Live,Mark,Left Pelvic Punch,Empty,,,,2.9,,
568,Deadwater Slough,10/28/2020,Nick Porter; Chelsea Welke; Brian D,3,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,11:00,315,45.382689,-114.066274,45.38974,-114.046771,10,Northern Pikeminnow,1,440,Live,Mark,Left Pelvic Punch,Empty,,,,2.9,,
569,Deadwater Slough,10/28/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,13:00,15:15,270,45.382689,-114.066274,45.38974,-114.046771,11,Northern Pikeminnow,1,425,Live,Mark,Left Pelvic Punch,Empty,,,,2.9,,
570,Deadwater Slough,10/28/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,13:00,15:15,270,45.382689,-114.066274,45.38974,-114.046771,12,Northern Pikeminnow,1,482,Live,Mark,Left Pelvic Punch,Empty,,,,2.9,,
571,Deadwater Slough,10/28/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,13:00,15:15,270,45.382689,-114.066274,45.38974,-114.046771,13,Northern Pikeminnow,1,476,Live,Mark,Left Pelvic Punch,Empty,,,,2.9,,
572,Deadwater Slough,10/28/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,13:00,15:15,270,45.382689,-114.066274,45.38974,-114.046771,14,Northern Pikeminnow,1,439,Live,Mark,Left Pelvic Punch,Empty,,,,2.9,,
573,Deadwater Slough,10/28/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,13:00,15:15,270,45.382689,-114.066274,45.38974,-114.046771,15,Northern Pikeminnow,1,459,Live,Mark,Left Pelvic Punch,NP28-001,,,,2.9,,NP22-001?
574,Deadwater Slough,10/28/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,13:00,15:15,270,45.382689,-114.066274,45.38974,-114.046771,16,Northern Pikeminnow,1,466,Live,Mark,Left Pelvic Punch,Empty,,,,2.9,,
575,Deadwater Slough,10/28/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,13:00,15:15,270,45.382689,-114.066274,45.38974,-114.046771,17,Northern Pikeminnow,1,340,Live,Mark,Left Pelvic Punch,Empty,,,,2.9,,
576,Deadwater Slough,10/28/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,13:00,15:15,270,45.382689,-114.066274,45.38974,-114.046771,18,Northern Pikeminnow,1,463,Live,Mark,Left Pelvic Punch,Empty,,,,2.9,,
577,Deadwater Slough,10/28/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,13:00,15:15,270,45.382689,-114.066274,45.38974,-114.046771,19,Northern Pikeminnow,1,415,Live,Mark,Left Pelvic Punch,CW28-001,,,,2.9,,
578,Deadwater Slough,10/28/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,16:20,17:00,80,45.382689,-114.066274,45.38974,-114.046771,20,Northern Pikeminnow,1,392,Live,Mark,Left Pelvic Punch,,Aquatic Veg,,,2.9,,Aquatic Vegitation
579,Deadwater Slough,10/28/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,16:20,17:00,80,45.382689,-114.066274,45.38974,-114.046771,21,Northern Pikeminnow,1,500,Live,Mark,Left Pelvic Punch,Empty,,,,2.9,,
580,Deadwater Slough,10/28/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,16:20,17:00,80,45.382689,-114.066274,45.38974,-114.046771,22,Northern Pikeminnow,1,335,Live,Mark,Left Pelvic Punch,Empty,,,,2.9,,
581,Deadwater Slough,10/28/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,16:20,17:00,80,45.382689,-114.066274,45.38974,-114.046771,23,Northern Pikeminnow,1,462,Live,Mark,Left Pelvic Punch,Empty,,,,2.9,,
582,Deadwater Slough,10/28/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,16:20,17:00,80,45.382689,-114.066274,45.38974,-114.046771,24,Northern Pikeminnow,1,382,Live,Mark,Left Pelvic Punch,Empty,,,,2.9,,
583,Deadwater Slough,10/28/2020,Nick Porter; Chelsea Welke,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,16:20,17:00,80,45.382689,-114.066274,45.38974,-114.046771,25,Northern Pikeminnow,1,417,Live,Mark,Left Pelvic Punch,,Aquatic Veg,,,2.9,,Aquatic Vegitation
584,Deadwater Slough,10/28/2020,Mike Hall,1,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,7:30,8:30,60,45.382689,-114.066274,45.38974,-114.046771,1,Northern Pikeminnow,1,377,Live,Mark,Left Pelvic Punch,Empty,,,,2.9,,
585,Deadwater Slough,10/28/2020,Mike Hall,1,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,7:30,8:30,60,45.382689,-114.066274,45.38974,-114.046771,2,Largescale Sucker,1,397,Live,Mark,Left Pelvic Punch,Empty,,,,2.9,,
586,Deadwater Slough,10/28/2020,Mike Hall,1,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,7:30,8:30,60,45.382689,-114.066274,45.38974,-114.046771,3,Northern Pikeminnow,1,340,Live,Mark,Left Pelvic Punch,Empty,,,,2.9,,
587,Deadwater Slough,10/28/2020,Mike Hall,1,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,7:30,8:30,60,45.382689,-114.066274,45.38974,-114.046771,4,Northern Pikeminnow,1,364,Live,Mark,Left Pelvic Punch,MH28-001,,,,2.9,,intestinal worms
588,Deadwater Slough,10/28/2020,Mike Hall,1,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,11:15,120,45.382689,-114.066274,45.38974,-114.046771,5,Northern Pikeminnow,1,311,Live,Mark,Left Pelvic Punch,Empty,,,,2.9,,
589,Deadwater Slough,10/28/2020,Mike Hall,1,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,11:15,120,45.382689,-114.066274,45.38974,-114.046771,6,Chiselmouth,1,306,Live,Mark,Left Pelvic Punch,Empty,,,,2.9,,
590,Deadwater Slough,10/28/2020,Mike Hall,1,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,11:15,120,45.382689,-114.066274,45.38974,-114.046771,7,Northern Pikeminnow,1,437,Live,Mark,Left Pelvic Punch,Empty,,,,2.9,,
591,Deadwater Slough,10/28/2020,Mike Hall,1,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,11:15,120,45.382689,-114.066274,45.38974,-114.046771,8,Northern Pikeminnow,1,344,Live,Mark,Left Pelvic Punch,Empty,,,,2.9,,
592,Deadwater Slough,10/28/2020,Mike Hall,1,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,11:15,120,45.382689,-114.066274,45.38974,-114.046771,9,Northern Pikeminnow,1,466,Live,Mark,Left Pelvic Punch,MH28-002,,,,2.9,,Aquatic Vegitation
593,Deadwater Slough,10/28/2020,Mike Hall,1,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,9:15,11:15,120,45.382689,-114.066274,45.38974,-114.046771,10,Northern Pikeminnow,1,406,Dead,,,MH28-003,,,,2.9,,Sacrificed
594,Deadwater Slough,10/28/2020,Kate Hall,1,Mark,Angling,Spinning Rods; Jig Shrimp,10:00,11:15,45,45.382689,-114.066274,45.38974,-114.046771,11,Northern Pikeminnow,1,465,Live,Mark,Left Pelvic Punch,Empty,,,,2.9,,
595,Deadwater Slough,10/28/2020,Mike Hall,1,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,11:45,14:15,150,45.382689,-114.066274,45.38974,-114.046771,12,Northern Pikeminnow,1,487,Live,Mark,Left Pelvic Punch,Empty,,,,2.9,,
596,Deadwater Slough,10/28/2020,Mike Hall; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,14:45,18:00,330,45.382689,-114.066274,45.38974,-114.046771,13,Rainbow Trout,1,344,Live,Mark,Left Pelvic Punch,DNL,,,,2.9,,RBT/CTT hybrid
597,Deadwater Slough,10/28/2020,Mike Hall; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,14:45,18:00,330,45.382689,-114.066274,45.38974,-114.046771,14,Northern Pikeminnow,1,530,Live,Mark,Left Pelvic Punch,Empty,,,,2.9,,
598,Deadwater Slough,10/28/2020,Mike Hall; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,14:45,18:00,330,45.382689,-114.066274,45.38974,-114.046771,15,Northern Pikeminnow,1,341,Live,Mark,Left Pelvic Punch,Empty,,,,2.9,,
599,Deadwater Slough,10/28/2020,Mike Hall; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,14:45,18:00,330,45.382689,-114.066274,45.38974,-114.046771,16,Northern Pikeminnow,1,366,Live,Mark,Left Pelvic Punch,BD28-002,,,,2.9,,
600,Deadwater Slough,10/28/2020,Mike Hall; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,14:45,18:00,330,45.382689,-114.066274,45.38974,-114.046771,17,Northern Pikeminnow,1,315,Live,Mark,Left Pelvic Punch,Empty,,,,2.9,,
601,Deadwater Slough,10/28/2020,Mike Hall; Brian D,2,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,14:45,18:00,330,45.382689,-114.066274,45.38974,-114.046771,18,Northern Pikeminnow,1,411,Live,Mark,Left Pelvic Punch,MH28-004,,,,2.9,,Whole scuplin
